Name,OAID#link#multi,Affiliation#sortquan,City#sortquan,Region#sortquan,Country#sortquan,Latitude#hidden,Longitude#hidden,Collaborators#multi#link#sortquan,Scope#multi#sortquan,Number of Collaborators#number,OA concepts#multi#sortquan,Publications#hidden,Citedness#number,H Index#number,Publication Dates#multi#sortquan,Relevant Publications#number,#img,#netvis
N. A. F. Smith,https://openalex.org/A2592149878,Science Museum,London,,United Kingdom,51.4975,-0.174722,https://openalex.org/A4355495213|https://openalex.org/A2630522661|https://openalex.org/A4338963123|https://openalex.org/A2000203771,"aqueducts,|water",4,History,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A2592149878"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0,3,2001,1,GB,a9770ce9cf20d57e07a99a4bc0ea2768c4ce45addd12b9196b47fcd9295e7dc3
N. Orhan Baykan,https://openalex.org/A2567006163,Unknown,,,,,,https://openalex.org/A4347006296|https://openalex.org/A2562913786|https://openalex.org/A2645146544,"aqueducts,|water",3,Psychology|Materials science|Social psychology|Clinical psychology,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A2567006163"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0,1,2004,1,un,42e60c8572bd6200f2adb17ad4d867a8251f3ca9856e3111467bbba47aae35a0
Nader Fardin,https://openalex.org/A4340947426,Royal Institute of Technology,Stockholm,,Sweden,59.34748,18.073526,https://openalex.org/A4358117572|https://openalex.org/A4343608197,"aqueducts,|water",2,Geometry|Structural engineering|Quadratic equation|Physics|Quadratic function|Geology|Electrical engineering|Joint (building)|Fracture (geology)|Statistics|Surface finish|Materials science|Surface roughness|Root mean square|Flow (mathematics)|Composite material|Mechanics|Mean squared error|Surface (topology)|Engineering|Geotechnical engineering|Mathematics,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A4340947426"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0,4,2004,1,SE,0ecbcbbf61f2fdf24cc1cf7790f63c95633640c510a4794e647a892f40aba53e
Nadia Ghedini,https://openalex.org/A1255492750,Institute of Atmospheric Sciences and Climate,Bologna,,Italy,44.52224,11.338353,https://openalex.org/A1941328156|https://openalex.org/A2196537602|https://openalex.org/A1935795892,"aqueducts,|water",3,Pozzolan|Geography|Chloride|Analcime|Archaeology|Chemistry|Geology|Quartz|Catalysis|Materials science|Masonry|Biochemistry|Zeolite|Cement|Ceramic|Composite material|Leucite|Plagioclase|Mortar|Scanning electron microscope|Metallurgy|Mineralogy|Augite|Portland cement,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A1255492750"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0,17,1970|1997,2,IT,7ca770b3604d87107ed1d9e0c60ab02c2c4616175e6294f8260f6fb520f47723
Nancy H. Ramage,https://openalex.org/A4337779596,Unknown,,,,,,https://openalex.org/A4334429563,"aqueducts,|water",1,Art|History|Geography|Ancient history|Archaeology,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A4337779596"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0,4,1992,1,un,1a9c910e735b5a0edc8112f44922735fbce67b25fc1b74bcc130b171630dd4fd
Nathalie Fonder,https://openalex.org/A2558531039,University of Liège,Liège,,Belgium,50.58329,5.559053,https://openalex.org/A4342952241,"aqueducts,|water",1,Internal medicine|Aqueduct|Water flow|Hydraulic engineering|Engineering|Geography|Thermodynamics|Physics|Civil engineering|Hydraulics|Bridge (graph theory)|Aerospace engineering|Geotechnical engineering|Archaeology|Medicine,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A2558531039"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0,2,2007,1,BE,011c4a5eeab02fcd76da0ab569117516b61e70347ed12ee24d83e7ce2e2096c1
Nathan H. A. Cole,https://openalex.org/A2554498527,Unknown,,,,,,https://openalex.org/A4341738952,"aqueducts,|water",1,Mechanical engineering|Forensic engineering|Internal medicine|Aqueduct|Electrical conduit|Engineering|Geography|Hydrology (agriculture)|Rubble|Civil engineering|Bridge (graph theory)|Geotechnical engineering|Archaeology|Medicine,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A2554498527"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0,0,2003,1,un,4919f16790a2ef352f8279a0f002de4f0789ed35fc92bd1c8906bf1078b4c356
Nathan T. Cohen,https://openalex.org/A2898759246,George Washington University Hospital,Washington D.C.,District of Columbia,United States,38.9012,-77.0506,,"aqueducts,|water",0,Irrigation|Geology|Environmental engineering|Pipeline transport|Geography|Water resource management|Hydrology (agriculture)|Arid|Biology|Ecology|Geotechnical engineering|Environmental science|Paleontology|Water transfer,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A2898759246"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",3,13,2008,1,US,
Nathaniel Jones,https://openalex.org/A4355818730,Unknown,,,,,,https://openalex.org/A2324772599|https://openalex.org/A2294074519|https://openalex.org/A4336576322|https://openalex.org/A1993745296|https://openalex.org/A4341753864|https://openalex.org/A2225909446|https://openalex.org/A4342376201|https://openalex.org/A2323965181|https://openalex.org/A1966151886,"aqueducts,|water",9,Aqueduct|Hydroelectricity|Environmental engineering|Groundwater|Geography|Pipeline transport|Civil engineering|Geomorphology|Archaeology|Geology|Electrical engineering|Hydrology (agriculture)|Landslide|Operations management|Oceanography|Downstream (manufacturing)|Water supply|Engineering|Geotechnical engineering|Environmental science|Bedrock|Front (military),"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A4355818730"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0.375,8,2010|2004,4,un,0effff2532f337b248959f37b7c95e89379d786c535f762d5b940f9749d8c192
Nayl,https://openalex.org/A2336963089,Unknown,,,,,,https://openalex.org/A2279493338|https://openalex.org/A4354251676|https://openalex.org/A2641213819|https://openalex.org/A4354354539|https://openalex.org/A4348697317|https://openalex.org/A4352627309|https://openalex.org/A2276372934|https://openalex.org/A4359264443|https://openalex.org/A4266311419|https://openalex.org/A4355887507|https://openalex.org/A2668246551|https://openalex.org/A2556865444|https://openalex.org/A4359615512|https://openalex.org/A4355619349|https://openalex.org/A4359735296|https://openalex.org/A2764468176,"aqueducts,|water",16,Petroleum engineering|Environmental engineering|Hydroelectricity|Engineering|Pipeline transport|Electrical engineering|Environmental science|Marine engineering,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A2336963089"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0,0,1962,1,un,df4e0120956b2e433b75b781a0dfe3b5ea68ebe52ff2ee50b11ef97f87a2b5ed
Nazih K. Shammas,https://openalex.org/A2141860955,Water Technology (Australia),Melbourne,Victoria,Australia,-37.794167,144.9,https://openalex.org/A1998974424|https://openalex.org/A4274421356|https://openalex.org/A2131462038,"aqueducts,|water",3,Sedimentation|Geomorphology|Geology|Sediment,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A2141860955"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0.42857142857142855,15,2005,1,AU,a3115338cd2b1a0fb231aac3e55656ea9c907f46fc48cee2185014a91ecb9f0e
Nele De Belie,https://openalex.org/A4356168196,Ghent University,Ghent,,Belgium,51.046764,3.727875,https://openalex.org/A298152251,"aqueducts,|water",1,Materials science|Cementitious|Fly ash|Pozzolan|Engineering|Chemical engineering|Clinker (cement)|Ground granulated blast-furnace slag|Calcium hydroxide|Metallurgy|Portland cement|Cement|Composite material,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A4356168196"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",4.595238095238095,77,2009,1,BE,6a0ab9db911de4351d2281a4b6fc17a730994f991ad89387c232f66ed172c3cc
Nephi A. Christensen,https://openalex.org/A2641702980,Cornell University,Ithaca,New York,United States,42.44851,-76.47862,,"aqueducts,|water",0,Geometry|Aqueduct|Environmental engineering|Mathematics education|Geography|Pipeline transport|Volume (thermodynamics)|Physics|Archaeology|Mechanical engineering|Geology|Pipeline (software)|Hydrology (agriculture)|Dimension (graph theory)|Unit cost|Water flow|Pure mathematics|Flow (mathematics)|Engineering|Geotechnical engineering|Unit (ring theory)|Environmental science|Quantum mechanics|Mathematics,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A2641702980"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0,0,1971,1,US,
Nesrin Baykan,https://openalex.org/A2645146544,Unknown,,,,,,https://openalex.org/A4347006296|https://openalex.org/A2562913786|https://openalex.org/A2567006163,"aqueducts,|water",3,Psychology|Materials science|Social psychology|Clinical psychology,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A2645146544"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0,1,2004,1,un,c61d1648b8e5fd8f1e68db8ba9fa42f1008b47e3ff9f56a881cbb70733538511
Nicaragua,https://openalex.org/A3121899393,Unknown,,,,,,,"aqueducts,|water",0,Environmental engineering|Geography|Biology|Forestry|Hydrology (agriculture)|Psychology|Waterlogging (archaeology)|Flooding (psychology)|Topsoil|Soil science|Water resource management|Psychotherapist|Engineering|Soil water|Drainage|Wetland|Ecology|Geotechnical engineering|Environmental science|Ponding,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A3121899393"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0,5,2005|2006,5,un,
Nidia Francisca,https://openalex.org/A2560139991,Unknown,,,,,,https://openalex.org/A2560177699,"aqueducts,|water",1,Welfare economics|Volcano|Human settlement|Geology|Aqueduct|Archaeology|Computer security|Geography|Water resource management|Computer science|Environmental health|Vulnerability (computing)|Environmental science|Population|Economics|Medicine|Seismology,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A2560139991"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0,0,2010,1,un,ee6f9cabd9baf2613015744f351ebfe14d5a85f6d45d964a5f64b77d17446d58
Noe Rosas,https://openalex.org/A2161493456,Universidad Nacional Autónoma de México,Mexico City,Distrito Federal,Mexico,19.322817,-99.18663,https://openalex.org/A4355975324|https://openalex.org/A4360002946|https://openalex.org/A2254849196|https://openalex.org/A4354814782,"aqueducts,|water",4,Oceanography|Greenhouse gas|Flooding (psychology)|Geology|Hydroelectricity|Global warming|Engineering|Durability|Electrical engineering|Computer science|Psychotherapist|Psychology|Civil engineering|Database|Environmental science|Climate change,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A2161493456"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0,11,2010,1,MX,cae6f0381aa7cdf8d9c8203a9c854bf84dd5b753d1f92266527430ea7b5cebda
Nsm Berry,https://openalex.org/A2424274246,Unknown,,,,,,https://openalex.org/A2183692061|https://openalex.org/A2254566219,"aqueducts,|water",2,Mill|Mining engineering|Geometry|Pipeline transport|Civil engineering|Mechanical engineering|Geology|Electrical engineering|Hydrology (agriculture)|Water flow|Water resource management|Hydraulics|Aerospace engineering|Flow (mathematics)|Water transfer|Voltage|Engineering|Mains electricity|Geotechnical engineering|Environmental science|Mathematics,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A2424274246"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0,1,1982,1,un,eeef55ca8ef58f18890fba4466ca792dd22727d0e5b21848dbb9bcd27efd0765
O. C. Paiva,https://openalex.org/A4333911279,Instituto Superior de Engenharia do Porto,,,,41.17806,-8.60806,https://openalex.org/A4356113003|https://openalex.org/A2572560232|https://openalex.org/A4338738891|https://openalex.org/A1180158550|https://openalex.org/A4337823285|https://openalex.org/A4355649962,"aqueducts,|water",6,Cartography|Water tunnel|Geology|Mile|Environmental engineering|Vortex|Metropolitan area|Engineering|Water supply|Geography|Scale (ratio)|Meteorology|Civil engineering|Environmental science|Archaeology|Geodesy,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A4333911279"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",1,1,2000,1,un,0422df90f9c402a64a1a94687afcfac8815f856bb2e896776dac4bcd6e2a0582
Official Organ,https://openalex.org/A4338129276,Unknown,,,,,,https://openalex.org/A3142972831,"aqueducts,|water",1,Pediatrics|Polydipsia|Urine|Pregnancy|Internal medicine|Polyuria|Biology|Genetics|Endocrinology|Diabetes mellitus|Surgery|General surgery|Medicine,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A4338129276"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0,0,1961,1,un,c8c3013830aa314d27d7d9cf3d67c58be2a51790d30824e7c9697fb164eb74dd
Oklahoma Usa,https://openalex.org/A2521273202,Unknown,,,,,,https://openalex.org/A2170408867,"aqueducts,|water",1,Geology|Groundwater|Peninsula|Geography|Geotechnical engineering|Aquifer|Archaeology,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A2521273202"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0,0,2000,1,un,9c8740f7e13a95f2da68b7ba3e2642d29b2e502fc7fd3960c3583a529e50e28d
Olga Cecilia Díaz Flórez,https://openalex.org/A4356868099,National Pedagogic University,Mexico City,,Mexico,19.302427,-99.21011,https://openalex.org/A4355764928|https://openalex.org/A4341335307|https://openalex.org/A4357263192,"aqueducts,|water",3,Sociology|Economic growth|Medicine|Environmental health|Socioeconomics|Rural area|Gerontology|Population|Economics|Pathology,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A4356868099"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0,2,2010,1,MX,9a016cb896127027110552b0c63d4a3523da54f6dd5f6c6587789b783125fd7b
Orion Sky Lawlor,https://openalex.org/A4337823285,University of Alaska Fairbanks,Fairbanks,Alaska,United States,64.85703,-147.82329,https://openalex.org/A4356113003|https://openalex.org/A4338738891|https://openalex.org/A4333911279|https://openalex.org/A1180158550|https://openalex.org/A2572560232|https://openalex.org/A4355649962,"aqueducts,|water",6,Cartography|Water tunnel|Geology|Mile|Environmental engineering|Vortex|Metropolitan area|Engineering|Water supply|Geography|Scale (ratio)|Meteorology|Civil engineering|Environmental science|Archaeology|Geodesy,"<a href='#' onClick='javascript:getPublication({""oaids"": ""https://openalex.org/A4337823285"", ""search"": [""Scope""], ""OAConcepts"": ""OA concepts"", ""synonyms"": {""Scope"": {}}, ""relax_match"": true})'>Show publications</a>",0,1,2000,1,US,9a765fd0e1b2c383982627873940732f0b6781638f05c65b377fa4bd5862f4fa
